"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"86","03","CR","0530001",,,,,"86","03","CR","0530001",,,"86","03","14",2.00,20.00,"PM","04",0.00,0.00,0.00,0.00,"PITTSBURGH","CONWAY","23.0","42",31.00,"2","1","004","E","YICE","3",0.00,"7","Y","BLUE CROSSOVER","1",,"2","UP","361687","026","N","ATSF","036829","049","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,21.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5300.00,0.00,"E39C",,0.00,0.00,0.00,0.00,"E39C","2","1","004",5900.00,,"42C003",0.00,"000000",0.00,"1","0","1","1","07","21","07","21","3","2","E","1L","0","PITTSB","N",164.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"ALLEGHENY","003",,,,"N",,,"YICE-13 SHOVING CUT OF CARS WHEN 49TH CAR UNCOUPLED WHEN DRAGGING CUTTING LEVEL CAUGHT IN FROG CAUSI","NG WEST 49 CARS TO DRIFT INTO SIDE OF YICE-10 ON BLUE CROSSOVER.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","CNW","860303","86","03","CR","0920001","86","03","CR","0920001","M060",,"86","03","04",4.00,30.00,"PM","02",0.00,0.00,0.00,0.00,"EASTERN","WOOD ST","2.5","17",35.00,"2","2","000","E","JOB7","2",1320.00,"7","Y","3 MAIN CJ","2",,"1","CNWA","111111","001",,,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153000.00,0.00,"H210",,0.00,1.00,0.00,1.00,"H210","1","2","004",228000.00,,"17C031",1.00,"000005",0.00,"1","0","1","1","10","00","10","00","1","4","W","1L","0","EASTER","NM",123.00,,"1986",0.00,1.00,0.00,0.00,0.00,0.00,"COOK","031","00","00",,"N",,,"FAILURE OF CR CREW OF FOLLOW YARDMASTER INSTRUCTIONS,AND WERE OPERATING AT EXCESSIVE SPEED FAILING T","O STOP SHORT OF JOB 77.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX14S",,,,,"86","03","MKT","AX14S",,"415937E","86","03","29",11.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHERN","FORT WORTH","757.1","48",65.00,"4","1","010","E","602","2",14460.00,"1","Y","SOUTHBOUND MAIN","1",,"1","FPPX","002092","062","Y",,,,,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,0.00,6.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,17350.00,10000.00,"M503",,0.00,0.00,0.00,0.00,"M503","1","1","010",27350.00,,"48C439",0.00,"000000",0.00,"1","0","1","2","00","45","00","45","1","5","W","1L","0","SOUTHE","N",52.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"TARRANT","439",,,,"N",,,"VANDALS THREW SWITCH UNDER TRAIN AT MAGNOLIA STREET.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX15S",,,,,"86","03","MKT","AX15S",,,"86","03","20",4.00,20.00,"PM","04",0.00,0.00,0.00,0.00,"SOUTHERN","PEACH","611.0","48",68.00,"2","1","000","E",,,0.00,"5","N","NEW YARD 5","1",,"2","MKT","004768","001","N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2000.00,0.00,"M503",,0.00,0.00,0.00,0.00,"M503","2","1","005",9800.00,,"48C439",0.00,"000000",0.00,"0","0","0","0",,,,,"1","5","W","1L","0","SOUTHE","N",128.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"TARRANT","439",,,,"N",,,"7:15AM JOB PULLING INTO NEW YARD 4 WHEN VANDALS THREW SWITCH UNDER MP 588489. CAR HIT MKT 4768 IN TR","ACK 5 AND DERAILED 2 OTHERS.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX15S",,,,,"86","03","MKT","AX15S",,,"86","03","20",4.00,20.00,"PM","04",0.00,0.00,0.00,0.00,"SOUTHERN","PEACH","611.0","48",68.00,"2","1","005","E",,"1",5145.00,"7","Y","NEW YARD 4","1",,"2","MP","588489","058","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,60.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,6800.00,1000.00,"M503",,0.00,0.00,0.00,0.00,"M503","2","1","005",9800.00,,"48C439",0.00,"000000",0.00,"1","1","1","2","09","05","09","05","3","5","W","1L","0","SOUTHE","N",128.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"TARRANT","439",,,,"N",,,"7:15AM JOB PULLING INTO NEW YARD 4 WHEN VANDALS THREW SWITCH UNDER MP 588489. CAR HIT MKT 4768 IN TR","ACK 5 AND DERAILED 2 OTHERS.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX9N",,,,,"86","03","MKT","AX9N",,,"86","03","02",8.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"NORTHERN","BOONVILLE","192.0","29",44.00,"4","1","010","R","102","1",4199.00,"1","Y","SEDALIA SUB ML","1","003.63","1","WTTX","930030","078","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,43.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,42000.00,2400.00,"M201",,0.00,0.00,0.00,0.00,"M201","1","1","010",44400.00,,"29C053",0.00,"000000",0.00,"1","1","1","2","08","45","08","45","1","6","W","1L","0","NORTHE","NI",69.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOPER","053",,,,"N",,,"WTTX 930030 CLIMBED RAIL AFTER LADING SHIFTED IN TRAILER ICGZ 253094.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MNCW","001",,,,,"86","03","MNCW","001",,,"86","03","24",7.00,58.00,"PM","12",0.00,0.00,0.00,0.00,"SYSTEM","BRIDGEPORT","56.8","09",40.00,"4","1","010","E","1087","3",0.00,"2","Y","12","1",,"2","MNCW","008568","002","N",,,,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,43358.00,500.00,"T499",,0.00,0.00,0.00,0.00,"T499","2","1","010",69858.00,,"09C001",0.00,"000000",0.00,"1","0","1","0","09","10","09","10","1","1",,"3L","0","SYSTEM","N",70.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","001",,,,"N",,,"DEADHEAD EQUIPMENT WENT OFF WIRE IN YARD CAUSING DAMAGE TO PANTOGRAPHS",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MNCW","001",,,,,"86","03","MNCW","001",,,"86","03","24",8.00,10.00,"PM","12",0.00,0.00,0.00,0.00,"SYSTEM","BRIDGEPORT","56.8","09",40.00,"4","1","010","E","1087","4",0.00,"2","Y","12","1",,"2","MNCW","008442","003","N",,,,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,25000.00,1000.00,"T499",,0.00,0.00,0.00,0.00,"T499","2","1","010",69858.00,,"09C001",0.00,"000000",0.00,"1","0","1","0","09","10","09","10","3","1",,"3L","0","SYSTEM","N",101.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","001",,,,"N",,,"EQUIPMENT WENT ON TRACK THAT HAD NO AC OVERHEAD POWER LINES, CAUSING PANTOGRAPHS TO STRIKE CATENARYS",".",,,,,,,,,,,,,,,,,,,,,,
,"86","03","MNCW","300",,,,,"86","03","MNCW","300",,"500553C","86","03","21",11.00,36.00,"AM","07",0.00,0.00,0.00,0.00,"SYSTEM","SOUTH NORWALK","41.3","09",24.00,"2","1","010","E","1855","2",0.00,"2","Y","MAIN","1","0000.4","1","SPV","000050","001","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,220.00,"M399",,0.00,0.00,0.00,0.00,"M399","1","1","010",10220.00,,"09C001",0.00,"000000",0.00,"1","0","1","0","04","24","04","24","1","1",,"3L","0","SYSTEM","OM",72.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"FAIRFIELD","001",,,,"Y",,,"MOVING DUMP TRUCK DID NOT STOP AT RR X-ING AND WAS STRUCK BY TRAIN 1855.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MEC","M86015",,,,,"86","03","MEC","M86015",,,"86","03","05",11.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","CUMBERLAND MILLS","5.7","23",40.00,"2","1","010","E","SWIT","4",1655.00,"7","Y","TRACK #70",,,"4","GACX","046627","012","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,25000.00,20000.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","0","010",45000.00,,"23C005",0.00,"000000",0.00,"1","0","1","0","05","40","01","25","1","1",,"2L","0","SYSTEM","NI",92.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"CUMBERLAND","005",,,,"N",,,"WHILE SWITCHER HAULING INTO S.D.WARREN YARD RAIL SPRED AND 5 CARS DERAILED DUE TO POOR TIES.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MGA","3386",,,,,"86","03","MGA","3386",,,"86","03","28",5.00,25.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","HILDER SIDING","51.9","54",62.00,"3","1","020","E","3837","2",4680.00,"1","Y","RIVER BRANCH","2","003.98","1","BO","163097","030","Y","BO","163097","030","Y",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,477.00,30323.00,"E46C","E40C",0.00,0.00,0.00,0.00,"E46C","1","2","020",30800.00,,"54C061",0.00,"000000",0.00,"1","0","1","2","10","10","10","10","1","2",,"2L","0","SYSTEM","O",137.00,"440","1986",0.00,0.00,0.00,0.00,0.00,0.00,"MONONGALIA","061",,,,"N",,,"IMPROPER SWIVELLING CAUSED BY EXCESSIVE SIDE BEARING CLEARANCES CAUSED BO 163097 TO DERAIL SOUTH WHE","ELS OF SOUTH TRUCK DAMAGING 900 TIES.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX10N",,,,,"86","03","MKT","AX10N",,,"86","03","03",10.00,55.00,"PM","01",3.00,3.00,0.00,0.00,"NORTHERN","BADEN","8.7","29",40.00,"4","1","003","E","101","2",7746.00,"1","Y","NORTH LEAD","1",,"2","STTX","912478","056","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00,3.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,67040.00,3050.00,"T212",,0.00,0.00,0.00,0.00,"T212","2","1","003",70090.00,,"29C510",0.00,"000000",0.00,"1","0","1","2","00","45","00","45","1","6","W","1L","1","NORTHE","N",12.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"ST LOUIS","510",,,,"N",,,"BROKEN RAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX11S",,,,,"86","03","MKT","AX11S",,,"86","03","08",6.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"SOUTHERN","EDDY","867.1","48",52.00,"1","2","040","E","104","1",8700.00,"1","Y","TEXAS SUB MAIN","3","013.44","1","TTGX","255179","052","N","TTGX","255179","052","N",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,40.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,43500.00,700.00,"E32C",,0.00,0.00,0.00,0.00,"E32C","1","3","040",44200.00,,"48C145",0.00,"000000",0.00,"1","1","1","2","04","05","04","05","1","5","W","1L","0","SOUTHE","G",76.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"FALLS","145",,,,"N",,,"DRAWBAR FAILURE ON TTGX 255179 CAUSED UNDESIRED EMERGENCY BRAKE APPLICATION.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX12S","86","03","UP","0386RG201","86","03","MKT","AX12S",,,"86","03","18",3.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHERN","DALLAS","D766","48",69.00,"2","1","000",,,,0.00,,,"SOUTH YARD LEAD","1",,"2",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31150.00,"T314",,0.00,0.00,0.00,0.00,"T314","2","1","005",34400.00,,"48C113",0.00,"000000",0.00,,,,,,,,,"1","5","W","1L","1","SOUTHE","N",59.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"DALLAS","113",,,,"N",,,"UP TRAIN - NATX 34219 LEAD WHEEL CLIMBED RAIL IN CROSSOVER.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","UP","0386RG201",,,,,"86","03","MKT","AX12S",,,"86","03","18",3.00,50.00,"PM","01",2.00,2.00,0.00,0.00,"RIO GRANDE","DALLAS","D766.9","48",69.00,"2","2","005","E","YF21","1",2290.00,"1","Y","SOUTH YARD LEAD","1",,"2","DOWX","007130","030","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,49.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,3250.00,0.00,"T314",,0.00,0.00,0.00,0.00,"T314","2","1","005",34400.00,,"48C113",0.00,"000000",0.00,"1","0","1","2","07","51","07","51","2","5","W","1L","1","RIOGRA","NIM",20.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"DALLAS","113",,,,"N",,,"BROKEN SWITCH POINT.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","MKT","AX13N",,,,,"86","03","MKT","AX13N",,,"86","03","29",8.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"NORTHERN","BEAMAN","222.0","29",60.00,"2","1","022","E","101","2",9033.00,"1","Y","SEDALIA SUB ML","2","003.63","1","MKT","014029","043","Y","MKT","014029","043","Y",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,14.00,0.00,1.00,8.00,0.00,1.00,0.00,0.00,45400.00,12000.00,"E04C",,0.00,0.00,0.00,0.00,"E04C","1","2","022",57400.00,,"29C159",0.00,"000000",0.00,"1","0","1","2","02","20","02","20","1","6","W","1L","0","NORTHE","IM",102.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"PETTIS","159",,,,"N",,,"TRAIN LINE BRACKET MKT 14029 BROKE, CAUSING TRAIN TO GO INTO EMERGENCY SLACK ACTION CAUSED DERAILMEN","T.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","KCS","344589",,,,,"86","03","KCS","344589",,,"86","03","21",11.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","TEXARKANA","490","48",38.00,"4","1","020","E","1092","1",3300.00,"1","Y","SINGLE MAIN","2",,"1","KCS","000675","001",,,,,,5.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10283.00,5093.00,"T314",,0.00,0.00,0.00,0.00,"T314","1","2","020",15376.00,,"48C037",0.00,"000000",0.00,"1","0","1","2","02","45","02","45","1","5","W","1L","0","SYSTEM","M",60.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"BOWIE","037",,,,"N",,,"LEAD UNIT SPLIT SWITCH,CLIMBED RAIL CAUSING UNITS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","KCS","440192",,,,,"86","03","KCS","440192",,,"86","03","02",4.00,15.00,"PM","04",0.00,0.00,0.00,0.00,"SYSTEM","KANSAS CITY","4","29",57.00,"2","1","002","E","26","1",134.00,"7","Y","11 RAIL LEAD","1",,"2","SLSF","042441","002","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6990.00,0.00,"H301",,0.00,0.00,0.00,0.00,"H301","2","1","002",50990.00,,"29C095",0.00,"000000",0.00,"1","0","1","1","01","45","01","45","1","6","W","1L","0","SYSTEM","NM",71.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","095",,,,"N",,,"WEST END PUT CARS IN 11 RAIL AND IT ROLLED OUT INTO THE SIDE OF RUN 26.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","KCS","440192",,,,,"86","03","KCS","440192",,,"86","03","02",4.00,15.00,"PM","04",0.00,0.00,0.00,0.00,"SYSTEM","KANSAS CITY","4","29",57.00,"2","1","002","E","32","4",6400.00,"7","Y","11 RAIL","1",,"2","GLNX","003540","001","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44000.00,0.00,"H301",,0.00,0.00,0.00,0.00,"H301","2","1","002",50990.00,,"29C095",0.00,"000000",0.00,"1","0","1","1","01","15","01","15","3","6","W","1L","0","SYSTEM","NM",67.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","095",,,,"N",,,"WEST END PUT CARS IN 11 RAIL AND IT ROLLED OUT INTO SIDE OF RUN 26.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","KCS","440194",,,,,"86","03","KCS","440194",,,"86","03","02",7.00,30.00,"PM","04",0.00,0.00,0.00,0.00,"SYSTEM","KANSAS CITY","4","29",45.00,"4","1","002","E","26","1",528.00,"7","Y","E.KNOCHE LEAD","1",,"2","CRDX","005136","001","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9110.00,0.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","2","002",19110.00,,"29C095",0.00,"000000",0.00,"1","0","1","1","04","50","04","50","1","6","W","1L","0","SYSTEM","NM",56.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","095",,,,"N",,,"SWITCH LINED WRONG AND #5 TRAIN RAN INTO SIDE OF RUN 26.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","KCS","440194",,,,,"86","03","KCS","440194",,,"86","03","02",7.00,30.00,"PM","04",0.00,0.00,0.00,0.00,"SYSTEM","KANSAS CITY","3","29",45.00,"4","1","000","E","5","1",0.00,"8","Y","MAINLINE","2",,"2","KCS","000632","001",,,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10000.00,0.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","2","002",19110.00,,"29C095",0.00,"000000",0.00,"1","0","1","1","01","00","01","00","3","6","W","1L","0","SYSTEM","NM",77.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","095",,,,"N",,,"SWITCH WAS IMPROPERLY LINED AND #5 RAN INTO SIDE OF RUN 26 CAUSING COLLISION.",,,,,,,,,,,,,,,,,,,,,,,
,"86","03","LA","344637",,,,,"86","03","LA","344637",,,"86","03","06",10.00,0.00,"AM","12",0.00,0.00,0.00,0.00,"SYSTEM","SHREVEPORT","554","22",65.00,"2","1","003","E","4328","1",0.00,"7","Y","YARD LEAD","3",,"2","KCS","250082",,"N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7500.00,0.00,"H301",,0.00,0.00,0.00,0.00,"H301","2","3","003",7500.00,,"22C017",0.00,"000000",0.00,"1","0","1","2","02","25","02","25","1","5","W","1L","0","SYSTEM","N",114.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"CADDO","017",,,,"N",,,"JOB 7 WAS SWITCHING CARS DOWN LEAD TO TRACK #28 CAR IN TRACK 27 NOT IN CLEAR AND BEING SWITCHED SIDE","SWIPED 2 CARS.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","LS","86LS4",,,,,"86","03","LS","86LS4",,,"86","03","13",1.00,30.00,"AM","06",0.00,0.00,0.00,0.00,"SYSTEM","LONGVIEW JCT 16134",,"53",50.00,"4","3","004","E","1030","4",0.00,"7","Y","LJO8/LJO9","1",,"2","UTLX","084989","044","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,19.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,14300.00,0.00,"H999",,0.00,0.00,0.00,0.00,"H999","2","1","004",14300.00,,"53C015",0.00,"000000",0.00,"1","0","1","2","03","00","03","00","1","8",,"3S","0","SYSTEM","NM",156.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COWLITZ","015",,,,"N",,,"CREW SHOVING 44 CARS WESTWARD ON LJ08,STOPPED,LEAD 14 CARS SEPERATED TRAVELING OUT WEST END LJ08 STR","IKING SIDE OF THEIR TRAIN LEFT ON LJ09 DERAILING 3 CARS.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","HBT","AX1C86","86","03","UP","0386KV203","86","03","HBT","AX1C86",,,"86","03","21",6.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","BELT JUNCTION",,"48",64.00,"3","1","000",,,,0.00,,,"EAST MAIN","1",,"1",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20000.00,"E46C",,0.00,0.00,0.00,0.00,"E46C","1","1","018",83500.00,,"48C201",0.00,"000000",0.00,,,,,,,,,"1","5",,"3S","1","SYSTEM","NIM",166.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201",,,,"N",,,"UTLX 83364 HAD WHEEL LIFT IN CURVE ON LEAD TRUCKS CAUSING CAR TO CATCH ON EAST RAIL OF WEST TRACK,PU","LLING THE WEST TRACK OUT OF ALIGNMENT RESULTING IN THE DERAILMENT.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","UP","0386KV203",,,,,"86","03","HBT","AX1C86",,,"86","03","21",6.00,15.00,"PM","01",3.00,0.00,0.00,0.00,"KINGSVILLE","BELT JCT","145.7","48",64.00,"3","1","018","E","HP21","1",9462.00,"1","Y","EAST MAIN","1",,"1","UTLX","083364","082","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,37.00,0.00,1.00,6.00,0.00,3.00,0.00,0.00,63500.00,0.00,"E46C",,0.00,0.00,0.00,0.00,"E46C","1","1","018",83500.00,,"48C201",0.00,"000000",0.00,"1","0","1","2","01","45","01","45","2","5","W","1L","1","KINGSV","NIM",164.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201",,,,"N",,,"UTLX 83364 HAD WHEEL LIFT IN CURVE ON LEAD TRUCKS CAUSING CAR TO CATCHON EAST RAIL OF WESTTRACK,PULL","ING THE WEST TRACK OUT OF ALIGNMENT RESULTING IN THE DERAILMENT.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","BN","WI99",,,,,"86","03","HTCZ","INDUSTRY",,,"86","03","05",8.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"WISCONSIN","HIBBING",,"27",20.00,"2","1","002","E","61HT","3",16400.00,"1","Y","HIB TAC","1",,"4","BN","099629","114","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.00,0.00,0.00,0.00,1.00,15.00,0.00,0.00,0.00,0.00,15000.00,7300.00,"M404",,0.00,0.00,0.00,0.00,"M404","4","1","002",22300.00,,"27C137",0.00,"000000",0.00,"1","0","1","2","02","00","02","00","1","4","W","1L","0","WISCON","NI",117.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"ST LOUIS","137",,,,"N",,,"TRAIN 61HT800 DERAILED 15 CARS ACCOUNT INDUSTRY EMPLOYEES WHILE LOADING TRAIN ALLOWED TACONITE TO SP","ILL BETWEEN CARS.",,,,,,,,,,,,,,,,,,,,,,
,"86","03","IAIS","EI86001",,,,,"86","03","IAIS","EI86001",,,"86","03","24",2.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","HANCOCK","459","19",50.00,"2","1","005","E","7979","4",600.00,"1","Y","OAKLAND BR","1",,"3","IAIS","000108","001","Y",,,,,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1500.00,5000.00,"T110",,0.00,0.00,0.00,0.00,"T110","3","1","005",6500.00,,"19C081",0.00,"000000",0.00,"1","0","1","1","03","30","03","30","1","6",,"3L","0","SYSTEM","M",229.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"HANCOCK","081",,,,"N",,,"DUE TO THE POOR TIE CONDITIONS ON THIS BRANCH LINE,THE ABOVE CAR DROPPED DOWN INSIDE THE RAIL AND MO","VED ABOUT 60 FT BEFORE STOPPING.DAMAGE TO TIES AND ONE FROG OCCURRED AND WERE REPLACED.NO EXTENSION","CAR DAMAGE EXCEPT FOR WHEELS.",,,,,,,,,,,,,,,,,,,,,
